"","Plot","TreeID","Species","Sector","Year","Status","DBH","Height","Comments","Conk","BlindConk","Scar","Fork.Crook","Frost.Crack","Mistletoe","R.Branch","DBT","Crown.Class","L.Crown"
"3327","3","311","Bl","4","1994","Live",20.9,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,6
"3328","3","311","Bl","4","1997","Live",21.8,NA,"DBH at 1.0m scar at base",NA,NA,1,NA,NA,NA,NA,NA,NA,6
"3329","3","311","Bl","4","2009","Live",25.2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,6
"3330","3","311","Bl","4","2019","Live",29.5,21.2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,6
"3331","3","312","Bl","4","1992","Live",13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3332","3","312","Bl","4","1994","Live",14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3333","3","312","Bl","4","1997","Live",14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3334","3","312","Bl","4","2009","Live",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3335","3","312","Bl","4","2019","Live",19.6,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3336","3","313","Bl","4","1992","Live",10,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,7
"3337","3","313","Bl","4","1994","Live",10.4,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,7
"3338","3","313","Bl","4","1997","Live",10.8,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,7
"3339","3","313","Bl","4","2009","Live",12.4,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,7
"3340","3","313","Bl","4","2019","Live",13.8,11.9,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,7
"3341","3","435","Bl","2","1992","Live",19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3342","3","435","Bl","2","1994","Live",19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3343","3","435","Bl","2","1997","Live",19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3344","3","435","Bl","2","2009","Live",21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3345","3","435","Bl","2","2019","Live",28.3,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3346","3","436","Bl","2","1992","Live",NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"3347","3","436","Bl","2","1994","Live",NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"3348","3","436","Bl","2","1997","Live",NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"3349","3","436","Bl","2","2009","Live",8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"3350","3","436","Bl","2","2019","Live",11.3,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"3351","3","439","Bl","2","1992","Live",10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3352","3","439","Bl","2","1994","Live",10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3353","3","439","Bl","2","1997","Live",10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3354","3","439","Bl","2","2009","Live",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3355","3","439","Bl","2","2019","Live",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3356","3","441","Bl","3","1992","Live",8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"3357","3","441","Bl","3","1994","Live",9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"3358","3","441","Bl","3","1997","Live",9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"3359","3","441","Bl","3","2009","Live",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"3360","3","441","Bl","3","2019","Live",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"3361","3","442","Bl","3","1992","Live",8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"3362","3","442","Bl","3","1994","Live",8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"3363","3","442","Bl","3","1997","Live",9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"3364","3","442","Bl","3","2009","Live",10.5,NA,"Top dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"3365","3","442","Bl","3","2019","Dead",10.5,NA,"dead/down 2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"3366","3","443","Bl","3","1992","Live",7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3367","3","443","Bl","3","1994","Live",7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3368","3","443","Bl","3","1997","Live",8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3369","3","443","Bl","3","2009","Dead",8.1,NA,"Uprooted - grey dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3370","3","443","Bl","3","2019","Live",NA,NA,"Dead (2009)",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3371","3","444","Bl","3","1992","Live",25.9,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,6
"3372","3","444","Bl","3","1994","Live",26.5,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,6
"3373","3","444","Bl","3","1997","Live",27.6,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,6
"3374","3","444","Bl","3","2009","Dead",27.6,NA,"Uprooted - grey dead",NA,NA,NA,NA,5,NA,NA,NA,NA,6
"3375","3","444","Bl","3","2019","Live",NA,NA,"Dead (2009)",NA,NA,NA,NA,5,NA,NA,NA,NA,6
"3376","3","445","Bl","3","1992","Live",NA,NA,"snowpress",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3377","3","445","Bl","3","1994","Live",NA,NA,"No snowpress",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3378","3","445","Bl","3","1997","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3379","3","445","Bl","3","2009","Live",7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3380","3","445","Bl","3","2019","Live",9.6,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3381","3","446","Bl","3","1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3382","3","446","Bl","3","1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3383","3","446","Bl","3","1997","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3384","3","446","Bl","3","2009","Live",8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3385","3","446","Bl","3","2019","Live",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3386","3","447","Bl","3","1992","Live",NA,NA,"natural",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3387","3","447","Bl","3","1994","Live",NA,NA,"Natural",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3388","3","447","Bl","3","1997","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3389","3","447","Bl","3","2009","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3390","3","447","Bl","3","2019","Live",8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3391","3","448","Bl","3","1992","Live",23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"3392","3","448","Bl","3","1994","Live",24.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"3393","3","448","Bl","3","1997","Live",24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"3394","3","448","Bl","3","2009","Dead",24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"3395","3","448","Bl","3","2019","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"3396","3","450","Bl","3","1992","Live",10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3397","3","450","Bl","3","1994","Live",11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3398","3","450","Bl","3","1997","Live",11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3399","3","450","Bl","3","2009","Live",12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3400","3","450","Bl","3","2019","Live",14.5,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3401","3","452","Bl","3","1992","Live",7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3402","3","452","Bl","3","1994","Live",8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3403","3","452","Bl","3","1997","Live",8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3404","3","452","Bl","3","2009","Live",9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3405","3","452","Bl","3","2019","Dead",9.7,NA,"dead/ broken 2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3406","3","453","Bl","3","1992","Live",8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"3407","3","453","Bl","3","1994","Live",9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"3408","3","453","Bl","3","1997","Live",9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"3409","3","453","Bl","3","2009","Live",11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"3410","3","453","Bl","3","2019","Live",13.4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"3411","3","454","Bl","3","1992","Live",9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3412","3","454","Bl","3","1994","Live",9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3413","3","454","Bl","3","1997","Live",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3414","3","454","Bl","3","2009","Live",10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3415","3","454","Bl","3","2019","Live",11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3416","3","455","Bl","3","1992","Live",7.7,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,6
"3417","3","455","Bl","3","1994","Live",7.7,NA,"Leaner",NA,NA,NA,3,NA,NA,NA,NA,NA,6
"3418","3","455","Bl","3","1997","Live",7.8,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,6
"3419","3","455","Bl","3","2009","Live",7.9,NA,"Leaning at 70 degrees",NA,NA,NA,3,NA,NA,NA,NA,NA,6
"3420","3","455","Bl","3","2019","Dead",7.9,NA,"Missing, was leaning in 2009",NA,NA,NA,3,NA,NA,NA,NA,NA,6
"3421","3","456","Bl","3","1992","Live",32.6,22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3422","3","456","Bl","3","1994","Live",32.6,21.4,"Dying or dead top; tattered by adj. Sx",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3423","3","456","Bl","3","1997","Live",33.2,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3424","3","456","Bl","3","2009","Live",35.1,NA,"Furrowed bark",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3425","3","456","Bl","3","2019","Live",36.8,22.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3426","3","457","Sx","3","1992","Live",41,26.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3427","3","457","Sx","3","1994","Live",41.2,26.8,"Originally marked as Bl",NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3428","3","457","Sx","3","1997","Live",41.4,26.3,"scarred by windthrow Bl",NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3429","3","457","Sx","3","2009","Live",42.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3430","3","457","Sx","3","2019","Dead",41.7,NA,"grey dead 2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3431","3","458","Bl","3","1992","Live",9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"3432","3","458","Bl","3","1994","Live",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"3433","3","458","Bl","3","1997","Live",10.5,NA,"missing",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"3434","3","458","Bl","3","2009","Live",12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"3435","3","458","Bl","3","2019","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"3436","3","459","Sx","3","1992","Live",34.9,25.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3437","3","459","Sx","3","1994","Live",34.9,24.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3438","3","459","Sx","3","1997","Live",35,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3439","3","459","Sx","3","2009","Live",35.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3440","3","459","Sx","3","2019","Dead",35.2,NA,"grey dead 2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3441","3","460","Bl","3","1992","Live",7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3442","3","460","Bl","3","1994","Live",8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3443","3","460","Bl","3","1997","Live",8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3444","3","460","Bl","3","2009","Live",9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3445","3","460","Bl","3","2019","Dead",9.7,NA,"dead broken 2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3446","3","461","Bl","3","1992","Live",9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3447","3","461","Bl","3","1994","Live",9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3448","3","461","Bl","3","1997","Live",9.9,NA,"missing",NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3449","3","461","Bl","3","2009","Live",11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3450","3","461","Bl","3","2019","Dead",12.6,NA,"dead broken 2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3451","3","463","Bl","3","1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3452","3","463","Bl","3","1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3453","3","463","Bl","3","1997","Live",7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3454","3","463","Bl","3","2009","Live",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3455","3","463","Bl","3","2019","Live",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3456","3","466","Bl","4","1992","Live",11.7,NA,"natural",NA,NA,NA,3,NA,NA,NA,NA,NA,4
"3457","3","466","Bl","4","1994","Live",11.9,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4
"3458","3","466","Bl","4","1997","Live",12.1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4
"3459","3","466","Bl","4","2009","Live",12.5,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4
"3460","3","466","Bl","4","2019","Dead",12.5,NA,"dead/down 2019",NA,NA,NA,3,NA,NA,NA,NA,NA,4
"3461","3","469","Bl","4","1992","Live",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,6
"3462","3","469","Bl","4","1994","Live",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,6
"3463","3","469","Bl","4","1997","Live",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,6
"3464","3","469","Bl","4","2009","Live",8.3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,6
"3465","3","469","Bl","4","2019","Live",10.2,6.2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,6
"3466","3","470","Bl","4","1992","Live",27.6,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3467","3","470","Bl","4","1994","Live",28.3,23.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3468","3","470","Bl","4","1997","Live",29.1,24.6,"canker on outside",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3469","3","470","Bl","4","2009","Live",31.2,NA,"Furrowed bark",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3470","3","470","Bl","4","2019","Live",33,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3471","3","474","Bl","4","1992","Live",NA,NA,"Snowpress",NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3472","3","474","Bl","4","1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3473","3","474","Bl","4","1997","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3474","3","474","Bl","4","2009","Live",8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3475","3","474","Bl","4","2019","Live",10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3476","3","475","Bl","4","1992","Live",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,6
"3477","3","475","Bl","4","1994","Live",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,6
"3478","3","475","Bl","4","1997","Live",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,6
"3479","3","475","Bl","4","2009","Live",8,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,6
"3480","3","475","Bl","4","2019","Live",9,NA,"acute lean but still alive and green",NA,NA,NA,3,NA,NA,NA,NA,NA,6
"3481","3","480","Bl","4","1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"3482","3","480","Bl","4","1994","Live",8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"3483","3","480","Bl","4","1997","Live",8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"3484","3","480","Bl","4","2009","Live",10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"3485","3","480","Bl","4","2019","Live",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"3486","3","485","Bl","4","1992","Live",14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"3487","3","485","Bl","4","1994","Live",14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"3488","3","485","Bl","4","1997","Live",14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"3489","3","485","Bl","4","2009","Live",15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"3490","3","485","Bl","4","2019","Live",17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"3491","3","487","Bl","4","1992","Live",10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"3492","3","487","Bl","4","1994","Live",10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"3493","3","487","Bl","4","1997","Live",10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"3494","3","487","Bl","4","2009","Live",13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"3495","3","487","Bl","4","2019","Live",16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"3496","3","488","Bl","4","1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"3497","3","488","Bl","4","1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"3498","3","488","Bl","4","1997","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"3499","3","488","Bl","4","2009","Live",9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"3500","3","488","Bl","4","2019","Live",11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"3501","3","530","Bl",NA,"1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3502","3","530","Bl",NA,"1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3503","3","530","Bl",NA,"1997","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3504","3","530","Bl",NA,"2009","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3505","3","530","Bl",NA,"2019","Live",9.2,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3506","3","531","Bl",NA,"1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3507","3","531","Bl",NA,"1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3508","3","531","Bl",NA,"1997","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3509","3","531","Bl",NA,"2009","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3510","3","531","Bl",NA,"2019","Live",9.7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3511","3","532","Bl",NA,"1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3512","3","532","Bl",NA,"1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3513","3","532","Bl",NA,"1997","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3514","3","532","Bl",NA,"2009","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3515","3","532","Bl",NA,"2019","Live",9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3516","3","533","Bl",NA,"1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3517","3","533","Bl",NA,"1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3518","3","533","Bl",NA,"1997","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3519","3","533","Bl",NA,"2009","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3520","3","533","Bl",NA,"2019","Live",11.3,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3521","3","69","Bl","1","1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3522","3","69","Bl","1","1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3523","3","69","Bl","1","1997","Live",NA,NA,"new 1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3524","3","69","Bl","1","2009","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3525","3","69","Bl","1","2019","Live",8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3526","3","71","Bl","4","1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3527","3","71","Bl","4","1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3528","3","71","Bl","4","1997","Live",NA,NA,"new1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3529","3","71","Bl","4","2009","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3530","3","71","Bl","4","2019","Live",8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3531","4","501","Sx",NA,"1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3532","4","501","Sx",NA,"1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3533","4","501","Sx",NA,"1997","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3534","4","501","Sx",NA,"2009","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3535","4","501","Sx",NA,"2019","Live",9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3536","4","502","Sx",NA,"1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3537","4","502","Sx",NA,"1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3538","4","502","Sx",NA,"1997","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3539","4","502","Sx",NA,"2009","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3540","4","502","Sx",NA,"2019","Live",8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3541","4","503","Bl",NA,"1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3542","4","503","Bl",NA,"1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3543","4","503","Bl",NA,"1997","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3544","4","503","Bl",NA,"2009","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3545","4","503","Bl",NA,"2019","Live",7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3546","4","504","Bl",NA,"1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3547","4","504","Bl",NA,"1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3548","4","504","Bl",NA,"1997","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3549","4","504","Bl",NA,"2009","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3550","4","504","Bl",NA,"2019","Live",8.1,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3551","4","505","Bl",NA,"1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3552","4","505","Bl",NA,"1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3553","4","505","Bl",NA,"1997","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3554","4","505","Bl",NA,"2009","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3555","4","505","Bl",NA,"2019","Live",8.6,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3556","4","506","Sx",NA,"1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3557","4","506","Sx",NA,"1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
